Index,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built,zipcode,clusters,cluster
8812,800000,4,2.25,2510,9963,1,1967,98005,2,mauve
8813,580000,5,2,2600,3750,1.5,1914,98105,3,purple
8814,350000,1,1,790,4590,1,1911,98118,0,blush
8815,353750,4,2,1710,7490,2,1956,98166,0,blush
8816,1100000,5,2.75,2660,8737,1,1969,98006,2,mauve
8817,465000,4,2,1470,10291,1,1963,98008,3,purple
8818,568000,3,2,2350,5080,1.5,1929,98118,3,purple
8819,1005000,5,2,2440,3080,2,1910,98112,2,mauve
8820,213500,3,1.5,1150,11571,1,1961,98168,0,blush
8821,250000,3,2.5,1510,10384,1,1976,98077,0,blush
8822,357000,2,1,870,4600,1,1942,98126,0,blush
8823,425000,2,2,1280,4095,2,1918,98136,3,purple
8824,571000,3,2.5,2600,7465,2,1988,98011,3,purple
8825,588000,3,2.25,2030,7350,1,1977,98052,3,purple
8826,275000,4,1.5,1930,15531,2,1979,98003,0,blush
8827,565000,3,2.75,3210,15939,2,1998,98023,3,purple
8828,460000,3,1.75,1970,9135,1,1961,98011,3,purple
8829,603500,4,2.5,4060,9734,1,1977,98028,3,purple
8830,490600,3,2.5,3316,11447,2,1986,98023,3,purple
8831,1010000,2,2,1460,9052,1,1900,98033,2,mauve
8832,500000,4,2,2100,12620,1,1972,98034,3,purple
8833,249000,4,2.25,1830,6136,2,1990,98030,0,blush
8834,235000,3,2,1530,8700,1,1970,98055,0,blush
8835,410000,4,2,1490,13736,1,1942,98125,3,purple
8836,370000,2,1,860,6050,1,1952,98116,0,blush
8837,360000,5,2.5,2130,7111,1,1968,98059,0,blush
8838,1406890,5,2.25,3580,16789,2,1966,98040,1,pink
8839,298000,4,2.5,2420,3825,2,2003,98042,0,blush
8840,485000,4,2.25,1900,7200,1,1977,98146,3,purple
8841,400000,3,1.75,1330,9143,1,1960,98006,0,blush
8842,580000,3,2.5,2150,4604,2,2003,98075,3,purple
8843,355000,2,2.5,1370,1140,2,2009,98133,0,blush
8844,650000,3,2.5,2430,12997,2,1992,98011,3,purple
8845,261490,4,1,1640,8467,1,1943,98056,0,blush
8846,347000,3,1,1010,7200,1,1968,98034,0,blush
8847,485000,3,1,1500,4100,1.5,1926,98107,3,purple
8848,601000,3,2.5,1740,1251,2,2012,98199,3,purple
8849,380000,3,3.25,2090,51212,1,1989,98092,0,blush
8850,565000,3,3,1850,12556,2,1976,98074,3,purple
8851,750000,3,2.5,2790,21043,2,1993,98053,2,mauve
8852,291000,3,2.25,1480,7200,1,1975,98023,0,blush
8853,560000,3,2.5,2280,12498,2,1987,98029,3,purple
8854,725000,4,2.25,3180,9600,2,1984,98074,2,mauve
8855,539000,3,2,2350,209088,1,1993,98014,3,purple
8856,470000,5,3.25,3910,7077,2,2000,98038,3,purple
8857,264950,2,1,770,7434,1,1947,98155,0,blush
8858,200000,4,1.5,1780,8000,2,1900,98010,0,blush
8859,453500,5,2.5,2300,23345,1,1967,98059,3,purple
8860,811000,2,2.5,2510,17986,2,1943,98052,2,mauve
8861,425000,3,3.25,1410,1350,3,2005,98103,3,purple
8862,1530000,4,2.25,4250,16940,1,1974,98040,1,pink
8863,562000,4,2.75,2560,83200,1,1980,98072,3,purple
8864,281000,3,2.5,1760,7601,2,1992,98003,0,blush
8865,270000,3,2.25,2100,14027,2,1979,98042,0,blush
8866,205950,3,1,1490,8239,1,1963,98023,0,blush
8867,310000,2,1,870,5400,1,1950,98126,0,blush
8868,350000,3,1.75,1260,1111,2,2003,98029,0,blush
8869,843500,4,2,2630,16475,2,1953,98004,2,mauve
8870,370000,4,2,1950,3757,1,1908,98118,0,blush
8871,279000,4,2,2200,7700,1,1979,98058,0,blush
8872,408000,3,1.75,1600,313672,1,1960,98058,3,purple
8873,392000,3,1,1230,9600,1,1952,98118,0,blush
8874,455000,2,1,1030,5000,1,1917,98107,3,purple
8875,310000,2,1.5,1040,83199,1,1965,98070,0,blush
8876,323500,3,3,2240,11536,2,1943,98178,0,blush
8877,364500,3,1,1600,4489,1,1944,98126,0,blush
8878,280000,4,2,2190,14439,1,1977,98001,0,blush
8879,289900,3,1.75,1899,11325,2,1943,98198,0,blush
8880,585000,3,1,1870,2807,1.5,1927,98107,3,purple
8881,269000,3,2.5,1730,6653,1,1990,98042,0,blush
8882,280000,3,2.25,1860,9210,2,1994,98038,0,blush
8883,287000,3,1.75,1940,9000,1,1965,98055,0,blush
8884,183000,2,1,670,5140,1,1926,98126,0,blush
8885,309000,3,1,1820,8142,1,1961,98168,0,blush
8886,920000,4,2.5,3810,13579,2,2003,98007,2,mauve
8887,815241,5,2.25,2060,4800,2.5,1907,98105,2,mauve
8888,405000,3,1.75,1520,7252,1,1975,98072,0,blush
8889,525000,5,3.5,3450,19080,2,2001,98022,3,purple
8890,150000,2,1,830,4045,1,1943,98106,0,blush
8891,240000,4,1.75,1880,9600,1,1946,98001,0,blush
8892,698000,4,2.25,2200,11250,1.5,1920,98033,2,mauve
8893,440000,3,2,1800,10950,1,1982,98006,3,purple
8894,204000,3,1,1200,12500,1.5,1936,98198,0,blush
8895,875000,3,2,2220,6641,1,1947,98199,2,mauve
8896,650000,3,1.5,1380,4500,1,1960,98040,3,purple
8897,392500,3,1,1660,8839,1,1947,98155,0,blush
8898,400000,4,1,2320,4000,1.5,1921,98144,0,blush
8899,653000,3,2.25,2800,17300,1,1971,98006,3,purple
8900,452000,4,1,1210,3760,1.5,1900,98103,3,purple
8901,345000,4,2.5,2331,3826,2,2007,98058,0,blush
8902,350000,4,1.75,1820,6930,1,1952,98178,0,blush
8903,650000,4,2.5,2860,5576,2,2004,98028,3,purple
8904,525000,5,3,2750,3800,1.5,1926,98115,3,purple
8905,840000,5,3,2750,3800,1.5,1926,98115,2,mauve
8906,1325000,3,2.5,2280,5000,2,1926,98105,1,pink
8907,259950,4,2,1610,6650,1,1989,98023,0,blush
8908,998000,5,3.5,3760,10207,2,1969,98040,2,mauve
8909,1070000,3,3,2940,4622,2,1988,98105,2,mauve
8910,1910000,4,3,4460,6833,2,1955,98112,1,pink
8911,190500,3,1.5,1110,1150,2,2007,98144,0,blush
8912,465000,3,2.25,2560,117176,1,1977,98027,3,purple
8913,370000,3,1,1060,7419,1,1906,98177,0,blush
8914,290000,6,4.5,2810,11214,1,1958,98031,0,blush
8915,350000,3,1.75,1380,4590,1,1950,98115,0,blush
8916,740000,3,1.75,1380,4590,1,1950,98115,2,mauve
8917,460000,3,1.75,2560,8400,1,1959,98011,3,purple
8918,290000,3,1,1010,10800,1,1972,98045,0,blush
8919,475000,3,1.5,1790,229125,2,1987,98022,3,purple
8920,214000,3,2.5,1600,2231,2,2003,98001,0,blush
8921,455000,2,1,910,5759,1,1951,98125,3,purple
8922,275000,3,2.5,2497,4400,2,2007,98001,0,blush
8923,305000,3,1.5,1800,12196,1,1966,98023,0,blush
8924,449000,5,2.5,2570,61855,1,1981,98092,3,purple
8925,366000,3,2.5,1320,4320,1,1918,98106,0,blush
8926,348000,3,2.5,1670,5090,2,2003,98056,0,blush
8927,515000,4,2.5,2800,21370,2,2003,98028,3,purple
8928,950000,4,2.5,3360,11548,2,1988,98033,2,mauve
8929,815000,3,2.5,2590,21494,2,1991,98074,2,mauve
8930,199950,3,3,1530,2132,2,1993,98038,0,blush
8931,386000,3,2,1330,8100,1,1969,98034,0,blush
8932,273000,3,2.25,2160,7964,2,1991,98042,0,blush
8933,284000,4,2.5,1830,6360,2,1994,98031,0,blush
8934,399950,3,1,1470,7930,1,1950,98177,0,blush
8935,285000,3,1.75,1150,6423,1,1927,98115,0,blush
8936,315000,3,2.5,1790,6452,2,2004,98038,0,blush
8937,250000,3,1,1700,7700,1,1960,98168,0,blush
8938,290000,4,2,1630,7618,1.5,1967,98198,0,blush
8939,725000,4,2.5,3420,30410,2,1988,98077,2,mauve
8940,410000,3,2,1650,9641,1.5,1983,98034,3,purple
8941,855000,4,2.5,2810,52062,1.5,1988,98075,2,mauve
8942,399900,4,2.5,2710,8127,2,1994,98038,0,blush
8943,852600,4,2.5,3320,11901,2,1977,98006,2,mauve
8944,235000,2,1,720,6321,1,1940,98118,0,blush
8945,230950,2,1,930,12724,1,1912,98014,0,blush
8946,230000,3,2.25,1490,8722,2,1997,98030,0,blush
8947,404763,3,2.5,1690,1609,2,2014,98029,0,blush
8948,245000,3,2.5,1720,3407,2,1992,98031,0,blush
8949,188000,3,1.5,1140,8500,1,1964,98022,0,blush
8950,626100,4,2.5,2280,7219,2,1987,98029,3,purple
8951,428750,3,1,1100,4080,1,1929,98103,3,purple
8952,522000,4,2.25,1800,8623,1,1980,98033,3,purple
8953,684000,4,2.5,2500,8434,2,1988,98052,2,mauve
8954,1065500,3,2.25,2950,7232,1,1983,98136,2,mauve
8955,611206,1,1,1940,6300,1,1963,98116,3,purple
8956,350000,2,1,1280,5250,1,1942,98126,0,blush
8957,894000,4,2.5,3800,22029,2,1993,98053,2,mauve
8958,420000,2,1,930,5368,1,1953,98115,3,purple
8959,400000,5,2,1930,9747,1,1962,98028,0,blush
8960,675000,3,3,2980,28000,1,1981,98052,2,mauve
8961,426000,4,2.5,2800,8494,2,2004,98038,3,purple
8962,750000,4,2.25,3190,11597,2,1984,98074,2,mauve
8963,368000,3,1.75,1710,10800,1,1958,98028,0,blush
8964,342000,3,1,1980,6450,1,1950,98106,0,blush
8965,700000,3,1.75,1910,4800,1,1959,98103,2,mauve
8966,848750,6,3.75,3160,5000,2,1989,98107,2,mauve
8967,720000,3,2,1590,5200,1,1939,98103,2,mauve
8968,525000,4,2.25,1890,8549,1,1967,98008,3,purple
8969,397900,3,2.75,2500,35245,1,2000,98042,0,blush
8970,405000,3,2,1740,18000,1,1989,98028,0,blush
8971,392800,3,2,1080,11856,1,1986,98033,0,blush
8972,394999,3,1.5,1730,7800,1,1958,98133,0,blush
8973,340000,3,2.5,2480,6112,2,2004,98058,0,blush
8974,482500,3,2.25,1450,1445,2,2005,98122,3,purple
8975,812500,4,2.5,2750,10159,2,1991,98006,2,mauve
8976,450000,3,2.5,2820,10208,1,1954,98028,3,purple
8977,398000,3,1.75,1830,27468,1,1954,98028,0,blush
8978,1075000,2,3.25,1550,1767,3,2006,98075,2,mauve
8979,540000,2,2,1640,3021,1,1959,98107,3,purple
8980,275000,4,2,1720,5472,1,1923,98118,0,blush
8981,780000,5,2,2880,12000,2,1921,98144,2,mauve
8982,225000,3,1.5,1220,8345,1.5,1931,98178,0,blush
8983,503045,3,3,1560,2250,2,2009,98103,3,purple
8984,249000,2,2,1090,1357,2,1990,98028,0,blush
8985,569950,4,1,1140,5940,1,1916,98103,3,purple
8986,450000,2,2.25,1040,1377,2,2003,98105,3,purple
8987,1099500,4,2,2580,6000,1,1950,98199,2,mauve
8988,700000,4,2.5,2310,3570,1.5,1927,98103,2,mauve
8989,454000,3,2.5,1590,4094,2,1991,98122,3,purple
8990,555000,3,1.75,1270,9170,1,1969,98052,3,purple
8991,214000,3,1.5,1240,5200,1,1970,98042,0,blush
8992,590000,3,2.5,2210,8622,2,1988,98029,3,purple
8993,459900,3,1.75,2340,51836,1.5,1978,98027,3,purple
8994,205000,3,1.5,1420,5000,1,1987,98198,0,blush
8995,390000,3,1.75,1430,9857,1,1980,98045,0,blush
8996,970500,3,2.75,2470,10125,2,1960,98040,2,mauve
8997,790000,3,2.5,2390,15084,2,2000,98010,2,mauve
8998,320000,3,1,1120,10576,1,1969,98077,0,blush
8999,552500,3,2.25,2700,4025,2,1907,98122,3,purple
9000,1050000,3,3,3490,4500,2.5,1924,98102,2,mauve
9001,230000,3,1,1640,7187,1,1966,98058,0,blush
9002,680000,3,1.75,1620,5500,1,1950,98112,2,mauve
9003,985000,3,1.75,1670,5400,2,1912,98112,2,mauve
9004,375000,4,2.5,1870,7471,2,1990,98055,0,blush
9005,431000,2,1.5,1300,4000,1.5,1900,98144,3,purple
9006,463000,3,2.5,2190,17108,2,1991,98019,3,purple
9007,350000,3,1.75,1320,10500,1,1966,98034,0,blush
9008,485000,3,1,1250,7200,1,1964,98008,3,purple
9009,355000,4,1.75,2040,15000,1,1967,98092,0,blush
9010,603500,3,1.75,2140,7280,1,1910,98117,3,purple
9011,860000,5,1.75,2510,6000,1.5,1920,98144,2,mauve
9012,259875,5,2.5,2200,6250,2,1996,98038,0,blush
9013,685000,4,2.5,2170,8680,1,1959,98004,2,mauve
9014,382500,4,2.5,2980,8786,2,2003,98038,0,blush
9015,490000,3,1,1180,2250,1.5,1902,98117,3,purple
9016,229000,3,2,1540,6000,1,1953,98155,0,blush
9017,430000,3,2,1540,6000,1,1953,98155,3,purple
9018,580000,5,2.5,3110,15783,1,1974,98052,3,purple
9019,510000,3,1.75,1370,6700,1,1940,98117,3,purple
9020,489990,5,2.25,2440,20828,1.5,1975,98042,3,purple
9021,440000,3,2.25,1760,1800,2,1983,98199,3,purple
9022,479950,3,2.5,2810,4984,1,2006,98055,3,purple
9023,806000,4,2.5,2500,206474,1,1997,98053,2,mauve
9024,875000,4,2.5,3220,22588,2,1996,98077,2,mauve
9025,710800,3,2.5,2880,36820,2,1992,98077,2,mauve
9026,565000,3,2.5,2700,6037,2,2004,98065,3,purple
9027,359999,5,3,2680,9624,2,1995,98010,0,blush
9028,625000,3,1.75,1780,4500,1,1922,98117,3,purple
9029,349950,3,2.5,2240,7565,2,1999,98003,0,blush
9030,415000,4,2,1610,9600,1,1967,98056,3,purple
9031,435000,2,2,1440,1170,2,2004,98116,3,purple
9032,225000,3,1.75,1550,9060,2,1948,98146,0,blush
9033,770000,3,1.75,1720,5000,1,1954,98122,2,mauve
9034,340000,3,1.75,1740,10800,1,1959,98133,0,blush
9035,965000,5,2.75,3280,12673,1,1981,98006,2,mauve
9036,667000,3,2.75,2216,31215,1,1968,98092,3,purple
9037,250000,1,1,1100,4373,1,1947,98166,0,blush
9038,397990,3,1,1180,11862,1,1948,98177,0,blush
9039,535000,3,1.75,2020,10031,1,1952,98155,3,purple
9040,265950,3,1.5,1150,8450,1,1951,98178,0,blush
9041,258000,3,1.75,2090,7461,1,1986,98030,0,blush
9042,505500,3,2.5,1300,1187,3,2005,98107,3,purple
9043,455000,5,2.5,2240,7770,1,1978,98034,3,purple
9044,1348000,5,3.25,3540,5971,1,2005,98033,1,pink
9045,600000,4,2.25,2840,31720,1,1958,98177,3,purple
9046,329800,4,2.5,2080,7047,2,1996,98092,0,blush
9047,222000,2,1,1550,38449,1,1947,98055,0,blush
9048,450000,4,2.5,1900,9240,1,1962,98007,3,purple
9049,952000,3,3.5,2760,4500,2,2004,98119,2,mauve
9050,625000,4,2,1410,4480,1.5,1927,98109,3,purple
9051,226800,2,1,1240,11393,1,1960,98030,0,blush
9052,1205000,5,4.25,4420,13497,2,2000,98059,1,pink
9053,350000,4,2.75,3390,16153,1,1961,98031,0,blush
9054,395000,3,1.75,1400,8640,1,1962,98011,0,blush
9055,285000,5,3,2110,5260,2,2002,98118,0,blush
9056,553000,3,1,1310,18135,1,1948,98008,3,purple
9057,254000,3,1,1270,16800,1,1957,98188,0,blush
9058,348140,2,1.5,2060,10880,1,1924,98106,0,blush
9059,354950,4,2.75,2530,7350,1,1977,98023,0,blush
9060,706000,3,2.75,1900,6400,1,1942,98105,2,mauve
9061,499000,4,2.5,2910,6479,2,2006,98065,3,purple
9062,427500,3,1.5,1900,43186,1.5,1971,98038,3,purple
9063,439000,5,3.5,2880,10000,2,1991,98055,3,purple
9064,545000,4,2.5,2820,25995,2,1998,98010,3,purple
9065,842000,3,1,1620,4774,1.5,1920,98103,2,mauve
9066,685000,4,2.5,3320,38043,2,1997,98053,2,mauve
9067,665000,4,3.5,3770,47480,2,2003,98010,3,purple
9068,255000,2,1,1200,9000,1,1917,98198,0,blush
9069,565000,5,2.25,2130,4360,1,1959,98199,3,purple
9070,274000,5,1.75,1950,8720,1,1962,98001,0,blush
9071,260000,3,2,1920,8075,1,1969,98023,0,blush
9072,581000,4,2,2510,13695,1,1961,98033,3,purple
9073,625000,3,1.5,1990,5978,1.5,1926,98198,3,purple
9074,220000,3,1,1230,9720,1,1969,98042,0,blush
9075,765000,3,2.25,3190,324086,2,1982,98024,2,mauve
9076,1325000,6,4.25,5720,10213,2,2004,98006,1,pink
9077,700000,8,2.5,2280,3000,1.5,1911,98105,2,mauve
9078,351000,4,1,1550,7260,1,1959,98008,0,blush
9079,413565,3,2.5,1690,1613,2,2014,98029,3,purple
9080,363000,3,3.25,1651,1779,2,2008,98133,0,blush
9081,679000,4,1.75,2260,41236,1,1962,98029,2,mauve
9082,473000,2,1.75,1510,4555,1,2005,98053,3,purple
9083,585888,3,2,1490,7431,1,1966,98052,3,purple
9084,405000,4,2.5,2220,4652,2,2001,98059,0,blush
9085,650000,3,1.75,2800,19386,1,1965,98198,3,purple
9086,415000,4,2.5,2210,213008,1,1975,98038,3,purple
9087,575000,3,2,2150,3880,1,1951,98117,3,purple
9088,220000,3,2.25,1400,7205,1,1985,98030,0,blush
9089,610000,4,3,2450,10117,1,1967,98006,3,purple
9090,499950,3,1,980,6380,1,1941,98115,3,purple
9091,883000,4,2.5,2800,6874,2,1990,98112,2,mauve
9092,436000,2,1,1240,8100,1.5,1925,98125,3,purple
9093,320000,3,2.5,1610,1356,2,2007,98106,0,blush
9094,425000,3,1.75,1510,44000,1,1989,98045,3,purple
9095,204700,4,2,1670,9987,1,1967,98001,0,blush
9096,384000,6,3,2320,4502,1,1987,98108,0,blush
9097,314000,3,2.75,1900,8200,2,1984,98031,0,blush
9098,535000,3,2.5,2390,6263,2,2003,98028,3,purple
9099,568000,4,1.75,2110,265716,1,1979,98053,3,purple
9100,426000,4,1.5,1470,5850,1,1973,98052,3,purple
9101,675000,4,2.75,2670,6780,2,1908,98118,2,mauve
9102,380000,4,2.5,2540,6365,2,2000,98055,0,blush
9103,685000,3,2.5,3450,8000,3,1927,98116,2,mauve
9104,429000,3,2,1700,52826,1,1991,98058,3,purple
9105,799000,4,1.5,1810,6583,1,1968,98133,2,mauve
9106,318500,5,1.75,1550,6986,1,1978,98106,0,blush
9107,925000,3,3.25,4110,20900,2,2002,98006,2,mauve
9108,420000,3,1.5,2080,5000,1,1963,98118,3,purple
9109,570000,2,1,1100,4000,1,1906,98109,3,purple
9110,1052500,4,2.75,3950,12840,2,1960,98040,2,mauve
9111,333000,3,1,1250,8450,1,1954,98146,0,blush
9112,1360000,2,1.75,2620,14138,2,1931,98125,1,pink
9113,660000,3,2.5,2290,2798,3,1953,98102,3,purple
9114,350000,6,4.5,3500,8504,2,1980,98155,0,blush
9115,682500,6,4.5,3500,8504,2,1980,98155,2,mauve
9116,399990,5,2.75,1690,4000,1,1943,98106,0,blush
9117,860000,5,3.25,4500,9648,2,1968,98125,2,mauve
9118,216180,2,1,1120,7797,1,1948,98055,0,blush
9119,300000,4,2.25,1740,9613,2,1989,98058,0,blush
9120,145000,3,1,1010,11880,1,1960,98030,0,blush
9121,255000,3,1,1010,11880,1,1960,98030,0,blush
9122,250000,3,1.75,1200,24805,1,1984,98031,0,blush
9123,245000,3,1,1020,8625,1,1978,98045,0,blush
9124,445000,3,1.75,1850,7056,2.5,1979,98052,3,purple
9125,562000,3,1.5,1830,8000,1,1957,98008,3,purple
9126,501000,4,1,2070,7519,1,1963,98008,3,purple
9127,190000,3,1.75,1160,5850,1,1918,98146,0,blush
9128,862500,4,2.75,3280,24440,2,1996,98077,2,mauve
9129,1085000,5,2.5,2340,6000,2,1922,98144,2,mauve
9130,575000,5,3,3690,49709,1,1960,98198,3,purple
9131,250000,1,1,720,123710,1,1935,98092,0,blush
9132,310000,7,1.5,2660,15111,1.5,1962,98059,0,blush
9133,1400000,5,3.25,4300,9270,2,1957,98116,1,pink
9134,284850,3,1.5,1590,8256,1,1969,98003,0,blush
9135,570000,4,2.5,2590,7910,2,2003,98028,3,purple
9136,304000,3,1.75,1720,6000,1,1954,98178,0,blush
9137,560000,4,2.5,1790,9787,1,1983,98056,3,purple
9138,325000,3,1,1590,8160,1,1954,98198,0,blush
9139,557510,4,2,1580,4800,1.5,1912,98136,3,purple
9140,305000,4,2.25,2580,8820,1,1967,98023,0,blush
9141,320000,5,1,1740,27350,1,1958,98059,0,blush
9142,455000,5,2.25,3470,28212,1.5,1978,98042,3,purple
9143,383001,3,1,1180,7210,1,1963,98034,0,blush
9144,545000,3,1.75,1700,51649,1.5,1931,98059,3,purple
9145,487500,2,1,1190,5000,1,1925,98116,3,purple
9146,345000,5,2.5,2450,6994,2,2002,98030,0,blush
9147,583000,6,2.75,2630,16411,1,1974,98052,3,purple
9148,534950,3,2.25,2130,12286,2,1977,98052,3,purple
9149,403504,4,1,1060,5750,1,1904,98199,0,blush
9150,500000,3,1.75,1480,6120,1.5,1946,98115,3,purple
9151,319502,3,1.75,1610,38707,1,1990,98010,0,blush
9152,525000,4,2.75,2440,5080,2,1960,98126,3,purple
9153,563000,4,3,3100,15480,2,1996,98028,3,purple
9154,898500,4,2.75,2890,5000,1.5,1911,98117,2,mauve
9155,651000,3,2.5,3240,108366,2,1991,98042,3,purple
9156,450000,4,2.75,2900,6400,2,1911,98136,3,purple
9157,665000,4,2.25,2650,8149,1,1975,98006,3,purple
9158,825000,4,2.5,2560,4000,2,1929,98117,2,mauve
9159,200000,3,1,1150,4800,1.5,1938,98002,0,blush
9160,295000,3,2,1760,6092,1,1998,98030,0,blush
9161,748000,4,2.5,3220,8379,2,2004,98034,2,mauve
9162,580000,3,2.5,3200,18750,1,1967,98027,3,purple
9163,275000,3,1,1250,10744,1,1942,98198,0,blush
9164,196000,3,1,1000,8470,1,1963,98023,0,blush
9165,235750,2,1,740,11250,1,1938,98146,0,blush
9166,315000,3,2.25,2170,8480,1,1965,98148,0,blush
9167,338000,4,2.5,2370,10631,2,1999,98003,0,blush
9168,353000,4,2.5,2300,4249,2,2006,98038,0,blush
9169,235000,3,1.75,1400,6300,1,1998,98022,0,blush
9170,569999,3,2.5,3080,13880,2,1990,98038,3,purple
9171,505000,4,2.25,2350,12540,2,1968,98177,3,purple
9172,1234000,4,3,2660,4600,1.5,1906,98112,1,pink
9173,299000,2,1.75,1250,34395,1,1950,98003,0,blush
9174,240000,3,2,1100,6360,1,1991,98038,0,blush
9175,1955000,3,1.75,3330,12566,1,1960,98040,1,pink
9176,1265000,4,3.25,3640,3604,2,1913,98122,1,pink
9177,405000,2,1.75,1350,2653,2,1986,98033,0,blush
9178,304000,4,2,1310,8454,1,1953,98155,0,blush
9179,272000,4,2.25,1800,5555,2,2003,98038,0,blush
9180,412000,2,1,1260,3960,1,1925,98117,3,purple
9181,698000,4,2.5,2990,7231,2,2001,98075,2,mauve
9182,400000,2,1,1140,5100,1,1942,98136,0,blush
9183,305000,3,2.5,2100,6825,2,1994,98055,0,blush
9184,585000,4,2,2400,12753,1,1962,98033,3,purple
9185,190000,2,1.5,1400,9031,1,1982,98023,0,blush
9186,760000,4,2.5,2990,12788,2,1988,98075,2,mauve
9187,570000,3,1.75,1930,36210,1,1977,98072,3,purple
9188,144000,3,1,980,6800,1,1946,98058,0,blush
9189,139000,2,1,690,5280,1,1942,98056,0,blush
9190,525000,4,1.5,1430,6380,1.5,1945,98115,3,purple
9191,293000,1,1,1110,5421,1,1935,98177,0,blush
9192,267100,2,2.5,1250,1580,2,2005,98106,0,blush
9193,1500000,4,3.25,3470,5222,2,2005,98033,1,pink
9194,240000,3,2.25,1500,15334,2,1992,98042,0,blush
9195,975000,3,2.5,2530,7000,2.5,1915,98136,2,mauve
9196,279950,5,1.75,2150,7171,1,1970,98031,0,blush
9197,405000,3,1.75,1260,7373,1,1979,98034,0,blush
9198,400000,3,2.5,2740,83199,2,1973,98032,0,blush
9199,225000,3,1,960,6500,1,1954,98056,0,blush
9200,250000,3,1,1520,7800,1,1967,98032,0,blush
9201,272950,3,2.25,1570,9096,1,1991,98022,0,blush
9202,625000,5,1,3240,5324,2,2007,98065,3,purple
9203,670000,3,1.75,1280,2147,1.5,1910,98102,3,purple
9204,1065000,3,2.5,2130,3545,3,1990,98109,2,mauve
9205,540000,3,1.75,1970,8200,1,1963,98177,3,purple
9206,525000,3,2.5,2990,6725,2,2003,98059,3,purple
9207,425000,2,1,1160,17700,1,1947,98133,3,purple
9208,465500,3,1.75,1890,7004,1,1965,98118,3,purple
9209,443500,3,2.5,2170,5866,2,2006,98065,3,purple
9210,350000,4,2.25,1570,499571,1,1972,98022,0,blush
9211,850000,3,2.5,3260,91911,2,1984,98077,2,mauve
9212,205000,3,2.25,1250,952,3,2008,98133,0,blush
9213,315000,4,2.5,1940,10200,1,1977,98042,0,blush
9214,470000,3,2.5,2150,8221,2,1992,98059,3,purple
9215,1100000,4,2.25,3310,8540,1,1973,98006,2,mauve
9216,340000,3,1.75,3400,46382,1,1979,98053,0,blush
9217,310000,4,2.5,2660,12672,1,1960,98003,0,blush
9218,305000,3,1,950,13475,1,1950,98155,0,blush
9219,307150,3,1.5,1480,6752,1,1959,98056,0,blush
9220,729032,4,2.5,2840,12866,1,1977,98005,2,mauve
9221,750000,5,2.5,3240,9960,1,1958,98008,2,mauve
9222,289000,4,2.5,1961,3207,2,2006,98042,0,blush
9223,480000,3,1,1100,5700,1,1950,98115,3,purple
9224,529000,3,1.75,1500,7367,1,1974,98033,3,purple
9225,585000,3,1.75,1480,4800,2,1944,98199,3,purple
9226,704000,4,2.75,2510,12500,1,1976,98052,2,mauve
9227,607000,4,2,1490,4054,1.5,1926,98115,3,purple
9228,580000,3,2.25,2190,8188,2,1978,98052,3,purple
9229,875000,5,2.5,2530,8564,2,1976,98006,2,mauve
9230,610000,4,2.5,2440,9350,1,1976,98006,3,purple
9231,230000,3,0.75,1040,15000,1,1941,98028,0,blush
9232,510000,4,2.25,2450,62290,2,1976,98077,3,purple
9233,733000,4,2.5,2210,5002,1,1977,98199,2,mauve
9234,169100,3,2,1050,18304,1,1953,98001,0,blush
9235,250000,3,2,1050,18304,1,1953,98001,0,blush
9236,500000,4,2.25,2730,35100,2,1977,98075,3,purple
9237,700000,2,1,1620,9855,1,1948,98136,2,mauve
9238,379000,4,2.75,2410,5225,2,2001,98058,0,blush
9239,650000,4,2.5,3420,222156,2,2002,98010,3,purple
9240,412133,2,1,920,4400,1,1948,98103,3,purple
9241,480000,4,2.25,2330,14190,1,1962,98034,3,purple
9242,650000,3,1.75,1940,10245,1,1957,98040,3,purple
9243,505000,2,2.5,1900,5065,2,2005,98053,3,purple
9244,931088,4,2.5,3510,17400,1,1957,98005,2,mauve
9245,570000,4,1.75,1860,7700,1,1964,98008,3,purple
9246,475000,3,1,1380,4635,1,1919,98144,3,purple
9247,240000,6,1.75,2210,8594,1,1959,98188,0,blush
9248,462000,4,2.5,2640,47480,1,1979,98038,3,purple
